Year,GrandPrix,Sector,Team,Driver,Time
2019,Germany,1,Racing Point,L. Stroll,15.712
2019,Germany,1,Renault,N. Hulkenberg,15.718
2019,Germany,1,Haas,K. Magnussen,15.73
2019,Germany,1,Haas,R. Grosjean,15.736
2019,Germany,1,McLaren,L. Norris,15.762
2019,Germany,1,Racing Point,S. Perez,15.763
2019,Germany,1,Toro Rosso,D. Kvyat,15.791
2019,Germany,1,Toro Rosso,A. Albon,15.816
2019,Germany,1,Williams,G. Russell,16.176
2019,Germany,1,Williams,R. Kubica,16.2
2019,Germany,2,Ferrari,C. Leclerc,34.515
2019,Germany,2,Sauber,K. Raikkonen,34.545
2019,Germany,2,Mercedes,L. Hamilton,34.572
2019,Germany,2,Racing Point,S. Perez,34.579
2019,Germany,2,Mercedes,V. Bottas,34.701
2019,Germany,2,Red Bull,M. Verstappen,34.713
2019,Germany,2,Red Bull,P. Gasly,34.715
2019,Germany,2,Sauber,A. Giovinazzi,34.777
2019,Germany,2,Renault,N. Hulkenberg,34.824
2019,Germany,2,Renault,D. Ricciardo,34.836
2019,Germany,2,Haas,R. Grosjean,34.877
2019,Germany,2,Racing Point,L. Stroll,34.886
2019,Germany,2,McLaren,C. Sainz,34.886
2019,Germany,2,Haas,K. Magnussen,35.001
2019,Germany,2,Toro Rosso,D. Kvyat,35.039
2019,Germany,2,McLaren,L. Norris,35.279
2019,Germany,2,Toro Rosso,A. Albon,35.341
2019,Germany,2,Williams,R. Kubica,35.548
2019,Germany,2,Williams,G. Russell,35.64
2019,Germany,2,Ferrari,S. Vettel,57.411
2019,Germany,3,Ferrari,S. Vettel,0
2019,Germany,3,Mercedes,L. Hamilton,21.665
2019,Germany,3,Red Bull,M. Verstappen,21.859
2019,Germany,3,Mercedes,V. Bottas,21.909
2019,Germany,3,Red Bull,P. Gasly,21.954
2019,Germany,3,Haas,K. Magnussen,21.985
2019,Germany,3,Haas,R. Grosjean,22.027
2019,Germany,3,Ferrari,C. Leclerc,22.033
2019,Germany,3,Renault,N. Hulkenberg,22.067
2019,Germany,3,McLaren,C. Sainz,22.069
2019,Germany,3,Sauber,K. Raikkonen,22.183
2019,Germany,3,Renault,D. Ricciardo,22.184
2019,Germany,3,Toro Rosso,D. Kvyat,22.248
2019,Germany,3,Sauber,A. Giovinazzi,22.249
2019,Germany,3,McLaren,L. Norris,22.261
2019,Germany,3,Racing Point,S. Perez,22.277
2019,Germany,3,Toro Rosso,A. Albon,22.292
2019,Germany,3,Racing Point,L. Stroll,22.548
2019,Germany,3,Williams,G. Russell,22.81
2019,Germany,3,Williams,R. Kubica,22.841
2019,Great-Britain,1,Ferrari,C. Leclerc,27.366
2019,Great-Britain,1,Mercedes,L. Hamilton,27.449
2019,Great-Britain,1,Mercedes,V. Bottas,27.466
2019,Great-Britain,1,Renault,N. Hulkenberg,27.495
2019,Great-Britain,1,Red Bull,M. Verstappen,27.507
2019,Great-Britain,1,Ferrari,S. Vettel,27.546
2019,Great-Britain,1,Red Bull,P. Gasly,27.55
2019,Great-Britain,1,Renault,D. Ricciardo,27.571
2019,Great-Britain,1,Sauber,K. Raikkonen,27.662
2019,Great-Britain,1,Racing Point,L. Stroll,27.678
2019,Great-Britain,1,McLaren,C. Sainz,27.718
2019,Great-Britain,1,Toro Rosso,A. Albon,27.734
2019,Great-Britain,1,McLaren,L. Norris,27.756
2019,Great-Britain,1,Sauber,A. Giovinazzi,27.78
2019,Great-Britain,1,Racing Point,S. Perez,27.788
2019,Great-Britain,1,Haas,R. Grosjean,27.836
2019,Great-Britain,1,Toro Rosso,D. Kvyat,27.847
2019,Great-Britain,1,Haas,K. Magnussen,27.892
2019,Great-Britain,1,Williams,G. Russell,28.154
2019,Great-Britain,1,Williams,R. Kubica,28.268
2019,Great-Britain,2,Mercedes,V. Bottas,34.408
2019,Great-Britain,2,Mercedes,L. Hamilton,34.486
2019,Great-Britain,2,Ferrari,C. Leclerc,34.487
2019,Great-Britain,2,Red Bull,M. Verstappen,34.516
2019,Great-Britain,2,Red Bull,P. Gasly,34.652
2019,Great-Britain,2,Ferrari,S. Vettel,34.748
2019,Great-Britain,2,Haas,R. Grosjean,34.851
2019,Great-Britain,2,McLaren,L. Norris,34.932
2019,Great-Britain,2,McLaren,C. Sainz,34.96
2019,Great-Britain,2,Toro Rosso,A. Albon,34.987
2019,Great-Britain,2,Renault,D. Ricciardo,35.051
2019,Great-Britain,2,Racing Point,S. Perez,35.067
2019,Great-Britain,2,Renault,N. Hulkenberg,35.115
2019,Great-Britain,2,Sauber,A. Giovinazzi,35.143
2019,Great-Britain,2,Haas,K. Magnussen,35.157
2019,Great-Britain,2,Sauber,K. Raikkonen,35.18
2019,Great-Britain,2,Toro Rosso,D. Kvyat,35.181
2019,Great-Britain,2,Racing Point,L. Stroll,35.246
2019,Great-Britain,2,Williams,G. Russell,35.725
2019,Great-Britain,2,Williams,R. Kubica,35.894
2019,Great-Britain,3,Mercedes,L. Hamilton,23.07
2019,Great-Britain,3,Mercedes,V. Bottas,23.171
2019,Great-Britain,3,Red Bull,M. Verstappen,23.253
2019,Great-Britain,3,Ferrari,C. Leclerc,23.284
2019,Great-Britain,3,Red Bull,P. Gasly,23.294
2019,Great-Britain,3,McLaren,L. Norris,23.349
2019,Great-Britain,3,Ferrari,S. Vettel,23.39
2019,Great-Britain,3,McLaren,C. Sainz,23.423
2019,Great-Britain,3,Sauber,A. Giovinazzi,23.452
2019,Great-Britain,3,Haas,R. Grosjean,23.492
2019,Great-Britain,3,Toro Rosso,A. Albon,23.506
2019,Great-Britain,3,Renault,D. Ricciardo,23.523
2019,Great-Britain,3,Haas,K. Magnussen,23.531
2019,Great-Britain,3,Sauber,K. Raikkonen,23.594
2019,Great-Britain,3,Renault,N. Hulkenberg,23.599
2019,Great-Britain,3,Toro Rosso,D. Kvyat,23.632
2019,Great-Britain,3,Racing Point,L. Stroll,23.69
2019,Great-Britain,3,Racing Point,S. Perez,23.754
2019,Great-Britain,3,Williams,G. Russell,23.886
2019,Great-Britain,3,Williams,R. Kubica,23.996
2019,Hungary,1,Ferrari,S. Vettel,26.918
2019,Hungary,1,Ferrari,C. Leclerc,27.036
2019,Hungary,1,Mercedes,V. Bottas,27.079
2019,Hungary,1,Red Bull,M. Verstappen,27.095
2019,Hungary,1,Mercedes,L. Hamilton,27.228
2019,Hungary,1,McLaren,C. Sainz,27.279
2019,Hungary,1,McLaren,L. Norris,27.284
2019,Hungary,1,Red Bull,P. Gasly,27.33
2019,Hungary,1,Sauber,K. Raikkonen,27.361
2019,Hungary,1,Renault,N. Hulkenberg,27.422
2019,Hungary,1,Haas,R. Grosjean,27.457
2019,Hungary,1,Haas,K. Magnussen,27.525
2019,Hungary,1,Sauber,A. Giovinazzi,27.526
2019,Hungary,1,Toro Rosso,A. Albon,27.554
2019,Hungary,1,Toro Rosso,D. Kvyat,27.626
2019,Hungary,1,Racing Point,L. Stroll,27.666
2019,Hungary,1,Racing Point,S. Perez,27.674
2019,Hungary,1,Renault,D. Ricciardo,27.807
2019,Hungary,1,Williams,G. Russell,27.827
2019,Hungary,1,Williams,R. Kubica,28.026
2019,Hungary,2,Mercedes,V. Bottas,26.411
2019,Hungary,2,Red Bull,M. Verstappen,26.456
2019,Hungary,2,Mercedes,L. Hamilton,26.488
2019,Hungary,2,Ferrari,C. Leclerc,26.553
2019,Hungary,2,Ferrari,S. Vettel,26.793
2019,Hungary,2,Red Bull,P. Gasly,26.809
2019,Hungary,2,Haas,K. Magnussen,26.813
2019,Hungary,2,Haas,R. Grosjean,26.861
2019,Hungary,2,McLaren,L. Norris,26.905
2019,Hungary,2,McLaren,C. Sainz,27.013
2019,Hungary,2,Toro Rosso,D. Kvyat,27.085
2019,Hungary,2,Sauber,K. Raikkonen,27.107
2019,Hungary,2,Williams,G. Russell,27.147
2019,Hungary,2,Toro Rosso,A. Albon,27.191
2019,Hungary,2,Sauber,A. Giovinazzi,27.276
2019,Hungary,2,Renault,N. Hulkenberg,27.333
2019,Hungary,2,Renault,D. Ricciardo,27.404
2019,Hungary,2,Racing Point,S. Perez,27.478
2019,Hungary,2,Racing Point,L. Stroll,27.723
2019,Hungary,2,Williams,R. Kubica,27.896
2019,Hungary,3,Red Bull,M. Verstappen,21.021
2019,Hungary,3,Mercedes,L. Hamilton,21.053
2019,Hungary,3,Mercedes,V. Bottas,21.1
2019,Hungary,3,Red Bull,P. Gasly,21.169
2019,Hungary,3,Ferrari,S. Vettel,21.36
2019,Hungary,3,Ferrari,C. Leclerc,21.454
2019,Hungary,3,McLaren,C. Sainz,21.56
2019,Hungary,3,McLaren,L. Norris,21.565
2019,Hungary,3,Sauber,K. Raikkonen,21.571
2019,Hungary,3,Haas,R. Grosjean,21.66
2019,Hungary,3,Renault,N. Hulkenberg,21.663
2019,Hungary,3,Haas,K. Magnussen,21.756
2019,Hungary,3,Toro Rosso,A. Albon,21.796
2019,Hungary,3,Toro Rosso,D. Kvyat,21.843
2019,Hungary,3,Sauber,A. Giovinazzi,21.849
2019,Hungary,3,Racing Point,S. Perez,21.957
2019,Hungary,3,Renault,D. Ricciardo,21.962
2019,Hungary,3,Williams,G. Russell,22.057
2019,Hungary,3,Racing Point,L. Stroll,22.1
2019,Hungary,3,Williams,R. Kubica,22.39
2019,Italy,1,Ferrari,C. Leclerc,26.469
2019,Italy,1,Ferrari,S. Vettel,26.565
2019,Italy,1,Renault,D. Ricciardo,26.589
2019,Italy,1,Racing Point,L. Stroll,26.652
2019,Italy,1,Renault,N. Hulkenberg,26.676
2019,Italy,1,Mercedes,L. Hamilton,26.702
2019,Italy,1,Sauber,K. Raikkonen,26.702
2019,Italy,1,Sauber,A. Giovinazzi,26.714
2019,Italy,1,Red Bull,A. Albon,26.743
2019,Italy,1,Haas,K. Magnussen,26.77
2019,Italy,1,Mercedes,V. Bottas,26.795
2019,Italy,1,McLaren,C. Sainz,26.807
2019,Italy,1,Haas,R. Grosjean,26.858
2019,Italy,1,McLaren,L. Norris,26.965
2019,Italy,1,Racing Point,S. Perez,26.992
2019,Italy,1,Toro Rosso,D. Kvyat,27.022
2019,Italy,1,Toro Rosso,P. Gasly,27.05
2019,Italy,1,Williams,G. Russell,27.313
2019,Italy,1,Williams,R. Kubica,27.366
2019,Italy,1,Red Bull,M. Verstappen,29.06
2019,Italy,2,Mercedes,V. Bottas,26.152
2019,Italy,2,Mercedes,L. Hamilton,26.203
2019,Italy,2,Ferrari,S. Vettel,26.33
2019,Italy,2,Ferrari,C. Leclerc,26.412
2019,Italy,2,Red Bull,A. Albon,26.499
2019,Italy,2,Toro Rosso,P. Gasly,26.507
2019,Italy,2,Renault,D. Ricciardo,26.592
2019,Italy,2,Renault,N. Hulkenberg,26.67
2019,Italy,2,Toro Rosso,D. Kvyat,26.736
2019,Italy,2,McLaren,C. Sainz,26.746
2019,Italy,2,Sauber,K. Raikkonen,26.885
2019,Italy,2,McLaren,L. Norris,26.895
2019,Italy,2,Sauber,A. Giovinazzi,26.961
2019,Italy,2,Haas,K. Magnussen,26.987
2019,Italy,2,Haas,R. Grosjean,27.077
2019,Italy,2,Racing Point,L. Stroll,27.078
2019,Italy,2,Williams,G. Russell,27.198
2019,Italy,2,Williams,R. Kubica,27.421
2019,Italy,2,Racing Point,S. Perez,27.431
2019,Italy,2,Red Bull,M. Verstappen,36.435
2019,Italy,3,Mercedes,L. Hamilton,26.264
2019,Italy,3,Red Bull,A. Albon,26.391
2019,Italy,3,Ferrari,S. Vettel,26.393
2019,Italy,3,Mercedes,V. Bottas,26.407
2019,Italy,3,Ferrari,C. Leclerc,26.426
2019,Italy,3,Renault,D. Ricciardo,26.573
2019,Italy,3,McLaren,C. Sainz,26.58
2019,Italy,3,Sauber,K. Raikkonen,26.614
2019,Italy,3,Renault,N. Hulkenberg,26.629
2019,Italy,3,Toro Rosso,D. Kvyat,26.637
2019,Italy,3,Racing Point,L. Stroll,26.673
2019,Italy,3,Haas,K. Magnussen,26.738
2019,Italy,3,Sauber,A. Giovinazzi,26.758
2019,Italy,3,McLaren,L. Norris,26.786
2019,Italy,3,Toro Rosso,P. Gasly,26.807
2019,Italy,3,Haas,R. Grosjean,26.849
2019,Italy,3,Racing Point,S. Perez,26.868
2019,Italy,3,Williams,G. Russell,27.252
2019,Italy,3,Williams,R. Kubica,27.569
2019,Italy,3,Red Bull,M. Verstappen,31.98
2019,Japan,1,Williams,R. Kubica,0
2019,Japan,1,Ferrari,S. Vettel,30.256
2019,Japan,1,Ferrari,C. Leclerc,30.366
2019,Japan,1,Red Bull,M. Verstappen,30.441
2019,Japan,1,Mercedes,V. Bottas,30.462
2019,Japan,1,Mercedes,L. Hamilton,30.483
2019,Japan,1,Red Bull,A. Albon,30.545
2019,Japan,1,McLaren,L. Norris,30.631
2019,Japan,1,McLaren,C. Sainz,30.694
2019,Japan,1,Toro Rosso,P. Gasly,30.87
2019,Japan,1,Haas,R. Grosjean,30.871
2019,Japan,1,Sauber,A. Giovinazzi,31.015
2019,Japan,1,Toro Rosso,D. Kvyat,31.132
2019,Japan,1,Sauber,K. Raikkonen,31.138
2019,Japan,1,Haas,K. Magnussen,31.236
2019,Japan,1,Racing Point,L. Stroll,31.257
2019,Japan,1,Renault,N. Hulkenberg,31.281
2019,Japan,1,Racing Point,S. Perez,31.474
2019,Japan,1,Williams,G. Russell,31.5
2019,Japan,1,Renault,D. Ricciardo,31.655
2019,Japan,2,Ferrari,C. Leclerc,39.346
2019,Japan,2,Ferrari,S. Vettel,39.372
2019,Japan,2,Mercedes,V. Bottas,39.502
2019,Japan,2,Mercedes,L. Hamilton,39.524
2019,Japan,2,Red Bull,A. Albon,39.634
2019,Japan,2,Red Bull,M. Verstappen,39.8
2019,Japan,2,McLaren,C. Sainz,40.073
2019,Japan,2,McLaren,L. Norris,40.077
2019,Japan,2,Toro Rosso,P. Gasly,40.12
2019,Japan,2,Haas,R. Grosjean,40.38
2019,Japan,2,Racing Point,L. Stroll,40.432
2019,Japan,2,Toro Rosso,D. Kvyat,40.438
2019,Japan,2,Sauber,K. Raikkonen,40.456
2019,Japan,2,Renault,D. Ricciardo,40.456
2019,Japan,2,Sauber,A. Giovinazzi,40.497
2019,Japan,2,Renault,N. Hulkenberg,40.655
2019,Japan,2,Haas,K. Magnussen,40.656
2019,Japan,2,Williams,G. Russell,40.698
2019,Japan,2,Racing Point,S. Perez,40.939
2019,Japan,2,Williams,R. Kubica,47.866
2019,Japan,3,Williams,R. Kubica,0
2019,Japan,3,Mercedes,L. Hamilton,17.295
2019,Japan,3,Ferrari,S. Vettel,17.318
2019,Japan,3,Mercedes,V. Bottas,17.329
2019,Japan,3,Ferrari,C. Leclerc,17.361
2019,Japan,3,McLaren,C. Sainz,17.537
2019,Japan,3,Red Bull,M. Verstappen,17.549
2019,Japan,3,McLaren,L. Norris,17.592
2019,Japan,3,Toro Rosso,P. Gasly,17.601
2019,Japan,3,Red Bull,A. Albon,17.618
2019,Japan,3,Racing Point,L. Stroll,17.656
2019,Japan,3,Sauber,A. Giovinazzi,17.668
2019,Japan,3,Sauber,K. Raikkonen,17.677
2019,Japan,3,Haas,R. Grosjean,17.678
2019,Japan,3,Renault,N. Hulkenberg,17.683
2019,Japan,3,Renault,D. Ricciardo,17.69
2019,Japan,3,Racing Point,S. Perez,17.706
2019,Japan,3,Toro Rosso,D. Kvyat,17.801
2019,Japan,3,Williams,G. Russell,18.159
2019,Japan,3,Haas,K. Magnussen,26.875
2019,Mexico,1,Ferrari,S. Vettel,26.528
2019,Mexico,1,Ferrari,C. Leclerc,26.625
2019,Mexico,1,Red Bull,M. Verstappen,26.732
2019,Mexico,1,Mercedes,V. Bottas,26.923
2019,Mexico,1,Red Bull,A. Albon,26.96
2019,Mexico,1,Mercedes,L. Hamilton,26.965
2019,Mexico,1,McLaren,C. Sainz,27.086
2019,Mexico,1,Toro Rosso,P. Gasly,27.12
2019,Mexico,1,McLaren,L. Norris,27.173
2019,Mexico,1,Renault,D. Ricciardo,27.235
2019,Mexico,1,Renault,N. Hulkenberg,27.249
2019,Mexico,1,Sauber,K. Raikkonen,27.255
2019,Mexico,1,Racing Point,L. Stroll,27.263
2019,Mexico,1,Racing Point,S. Perez,27.264
2019,Mexico,1,Sauber,A. Giovinazzi,27.274
2019,Mexico,1,Toro Rosso,D. Kvyat,27.284
2019,Mexico,1,Haas,K. Magnussen,27.404
2019,Mexico,1,Haas,R. Grosjean,27.58
2019,Mexico,1,Williams,G. Russell,27.69
2019,Mexico,1,Williams,R. Kubica,27.811
2019,Mexico,2,Red Bull,M. Verstappen,28.586
2019,Mexico,2,Mercedes,L. Hamilton,28.611
2019,Mexico,2,Mercedes,V. Bottas,28.664
2019,Mexico,2,Ferrari,C. Leclerc,28.787
2019,Mexico,2,Ferrari,S. Vettel,28.789
2019,Mexico,2,Red Bull,A. Albon,28.82
2019,Mexico,2,McLaren,C. Sainz,29.056
2019,Mexico,2,McLaren,L. Norris,29.212
2019,Mexico,2,Toro Rosso,D. Kvyat,29.233
2019,Mexico,2,Toro Rosso,P. Gasly,29.486
2019,Mexico,2,Racing Point,S. Perez,29.529
2019,Mexico,2,Renault,N. Hulkenberg,29.593
2019,Mexico,2,Renault,D. Ricciardo,29.658
2019,Mexico,2,Sauber,K. Raikkonen,29.723
2019,Mexico,2,Sauber,A. Giovinazzi,29.791
2019,Mexico,2,Racing Point,L. Stroll,30.15
2019,Mexico,2,Williams,G. Russell,30.438
2019,Mexico,2,Haas,R. Grosjean,30.491
2019,Mexico,2,Haas,K. Magnussen,30.508
2019,Mexico,2,Williams,R. Kubica,31.501
2019,Mexico,3,Red Bull,M. Verstappen,19.44
2019,Mexico,3,Mercedes,V. Bottas,19.478
2019,Mexico,3,Mercedes,L. Hamilton,19.486
2019,Mexico,3,Ferrari,C. Leclerc,19.523
2019,Mexico,3,Red Bull,A. Albon,19.537
2019,Mexico,3,Ferrari,S. Vettel,19.675
2019,Mexico,3,McLaren,C. Sainz,19.872
2019,Mexico,3,McLaren,L. Norris,19.889
2019,Mexico,3,Racing Point,S. Perez,19.894
2019,Mexico,3,Toro Rosso,D. Kvyat,19.9
2019,Mexico,3,Toro Rosso,P. Gasly,19.94
2019,Mexico,3,Renault,N. Hulkenberg,19.959
2019,Mexico,3,Renault,D. Ricciardo,19.966
2019,Mexico,3,Sauber,K. Raikkonen,19.989
2019,Mexico,3,Sauber,A. Giovinazzi,20.093
2019,Mexico,3,Racing Point,L. Stroll,20.343
2019,Mexico,3,Haas,R. Grosjean,20.478
2019,Mexico,3,Haas,K. Magnussen,20.524
2019,Mexico,3,Williams,G. Russell,20.621
2019,Mexico,3,Williams,R. Kubica,20.743
2019,Monaco,1,Mercedes,L. Hamilton,18.28
2019,Monaco,1,Mercedes,V. Bottas,18.354
2019,Monaco,1,Ferrari,S. Vettel,18.466
2019,Monaco,1,Red Bull,M. Verstappen,18.511
2019,Monaco,1,Red Bull,P. Gasly,18.658
2019,Monaco,1,McLaren,C. Sainz,18.671
2019,Monaco,1,Haas,K. Magnussen,18.693
2019,Monaco,1,Toro Rosso,D. Kvyat,18.746
2019,Monaco,1,Renault,D. Ricciardo,18.769
2019,Monaco,1,Sauber,A. Giovinazzi,18.782
2019,Monaco,1,Renault,N. Hulkenberg,18.785
2019,Monaco,1,Toro Rosso,A. Albon,18.791
2019,Monaco,1,Haas,R. Grosjean,18.874
2019,Monaco,1,McLaren,L. Norris,18.882
2019,Monaco,1,Sauber,K. Raikkonen,18.901
2019,Monaco,1,Ferrari,C. Leclerc,18.903
2019,Monaco,1,Racing Point,S. Perez,18.945
2019,Monaco,1,Racing Point,L. Stroll,19.124
2019,Monaco,1,Williams,G. Russell,19.257
2019,Monaco,1,Williams,R. Kubica,19.267
2019,Monaco,2,Mercedes,V. Bottas,33.026
2019,Monaco,2,Mercedes,L. Hamilton,33.096
2019,Monaco,2,Red Bull,M. Verstappen,33.24
2019,Monaco,2,Red Bull,P. Gasly,33.37
2019,Monaco,2,Haas,K. Magnussen,33.425
2019,Monaco,2,Ferrari,S. Vettel,33.444
2019,Monaco,2,Toro Rosso,D. Kvyat,33.47
2019,Monaco,2,Renault,D. Ricciardo,33.525
2019,Monaco,2,Haas,R. Grosjean,33.67
2019,Monaco,2,McLaren,L. Norris,33.699
2019,Monaco,2,Toro Rosso,A. Albon,33.714
2019,Monaco,2,McLaren,C. Sainz,33.716
2019,Monaco,2,Ferrari,C. Leclerc,33.763
2019,Monaco,2,Sauber,K. Raikkonen,33.789
2019,Monaco,2,Renault,N. Hulkenberg,33.824
2019,Monaco,2,Sauber,A. Giovinazzi,33.844
2019,Monaco,2,Racing Point,S. Perez,34.039
2019,Monaco,2,Racing Point,L. Stroll,34.199
2019,Monaco,2,Williams,R. Kubica,34.548
2019,Monaco,2,Williams,G. Russell,34.622
2019,Monaco,3,Mercedes,L. Hamilton,18.667
2019,Monaco,3,Mercedes,V. Bottas,18.685
2019,Monaco,3,Red Bull,M. Verstappen,18.789
2019,Monaco,3,Renault,D. Ricciardo,18.863
2019,Monaco,3,Red Bull,P. Gasly,18.892
2019,Monaco,3,Toro Rosso,A. Albon,18.906
2019,Monaco,3,Toro Rosso,D. Kvyat,18.933
2019,Monaco,3,Haas,K. Magnussen,18.968
2019,Monaco,3,Ferrari,S. Vettel,18.972
2019,Monaco,3,McLaren,C. Sainz,19.03
2019,Monaco,3,Renault,N. Hulkenberg,19.061
2019,Monaco,3,McLaren,L. Norris,19.093
2019,Monaco,3,Ferrari,C. Leclerc,19.118
2019,Monaco,3,Sauber,K. Raikkonen,19.121
2019,Monaco,3,Haas,R. Grosjean,19.202
2019,Monaco,3,Racing Point,S. Perez,19.216
2019,Monaco,3,Sauber,A. Giovinazzi,19.238
2019,Monaco,3,Racing Point,L. Stroll,19.427
2019,Monaco,3,Williams,G. Russell,19.585
2019,Monaco,3,Williams,R. Kubica,19.841
2019,Russia,1,Ferrari,C. Leclerc,33.333
2019,Russia,1,Ferrari,S. Vettel,33.433
2019,Russia,1,Red Bull,M. Verstappen,33.68
2019,Russia,1,Mercedes,V. Bottas,33.749
2019,Russia,1,Mercedes,L. Hamilton,33.807
2019,Russia,1,Haas,K. Magnussen,33.924
2019,Russia,1,Haas,R. Grosjean,33.986
2019,Russia,1,Racing Point,S. Perez,34.064
2019,Russia,1,Renault,N. Hulkenberg,34.072
2019,Russia,1,Racing Point,L. Stroll,34.073
2019,Russia,1,McLaren,L. Norris,34.099
2019,Russia,1,Sauber,A. Giovinazzi,34.115
2019,Russia,1,Renault,D. Ricciardo,34.129
2019,Russia,1,McLaren,C. Sainz,34.138
2019,Russia,1,Sauber,K. Raikkonen,34.173
2019,Russia,1,Red Bull,A. Albon,34.223
2019,Russia,1,Toro Rosso,P. Gasly,34.351
2019,Russia,1,Williams,G. Russell,34.423
2019,Russia,1,Williams,R. Kubica,34.886
2019,Russia,2,Ferrari,C. Leclerc,31.319
2019,Russia,2,Ferrari,S. Vettel,31.506
2019,Russia,2,Mercedes,L. Hamilton,31.518
2019,Russia,2,Mercedes,V. Bottas,31.559
2019,Russia,2,Red Bull,M. Verstappen,31.641
2019,Russia,2,McLaren,C. Sainz,31.815
2019,Russia,2,McLaren,L. Norris,31.909
2019,Russia,2,Renault,N. Hulkenberg,31.984
2019,Russia,2,Haas,K. Magnussen,32.065
2019,Russia,2,Red Bull,A. Albon,32.098
2019,Russia,2,Haas,R. Grosjean,32.099
2019,Russia,2,Toro Rosso,P. Gasly,32.123
2019,Russia,2,Renault,D. Ricciardo,32.17
2019,Russia,2,Racing Point,S. Perez,32.25
2019,Russia,2,Sauber,A. Giovinazzi,32.266
2019,Russia,2,Racing Point,L. Stroll,32.276
2019,Russia,2,Sauber,K. Raikkonen,32.365
2019,Russia,2,Williams,G. Russell,32.681
2019,Russia,2,Williams,R. Kubica,33.087
2019,Russia,3,Mercedes,L. Hamilton,26.705
2019,Russia,3,Ferrari,C. Leclerc,26.939
2019,Russia,3,Red Bull,M. Verstappen,26.989
2019,Russia,3,Ferrari,S. Vettel,27.056
2019,Russia,3,Renault,N. Hulkenberg,27.183
2019,Russia,3,Mercedes,V. Bottas,27.191
2019,Russia,3,McLaren,C. Sainz,27.269
2019,Russia,3,McLaren,L. Norris,27.293
2019,Russia,3,Renault,D. Ricciardo,27.362
2019,Russia,3,Haas,R. Grosjean,27.409
2019,Russia,3,Toro Rosso,P. Gasly,27.476
2019,Russia,3,Racing Point,S. Perez,27.592
2019,Russia,3,Sauber,A. Giovinazzi,27.656
2019,Russia,3,Racing Point,L. Stroll,27.729
2019,Russia,3,Haas,K. Magnussen,27.768
2019,Russia,3,Sauber,K. Raikkonen,28.052
2019,Russia,3,Williams,G. Russell,28.252
2019,Russia,3,Williams,R. Kubica,28.45
2019,Russia,3,Red Bull,A. Albon,32.506
2019,Singapore,1,Ferrari,C. Leclerc,26.211
2019,Singapore,1,Ferrari,S. Vettel,26.334
2019,Singapore,1,Mercedes,L. Hamilton,26.442
2019,Singapore,1,Mercedes,V. Bottas,26.5
2019,Singapore,1,Red Bull,M. Verstappen,26.664
2019,Singapore,1,McLaren,C. Sainz,26.707
2019,Singapore,1,McLaren,L. Norris,26.756
2019,Singapore,1,Red Bull,A. Albon,26.801
2019,Singapore,1,Renault,D. Ricciardo,26.91
2019,Singapore,1,Renault,N. Hulkenberg,26.937
2019,Singapore,1,Sauber,A. Giovinazzi,26.959
2019,Singapore,1,Racing Point,S. Perez,27.036
2019,Singapore,1,Haas,K. Magnussen,27.057
2019,Singapore,1,Sauber,K. Raikkonen,27.118
2019,Singapore,1,Toro Rosso,P. Gasly,27.201
2019,Singapore,1,Racing Point,L. Stroll,27.23
2019,Singapore,1,Haas,R. Grosjean,27.256
2019,Singapore,1,Toro Rosso,D. Kvyat,27.51
2019,Singapore,1,Williams,G. Russell,27.513
2019,Singapore,1,Williams,R. Kubica,27.593
2019,Singapore,2,Ferrari,S. Vettel,37.089
2019,Singapore,2,Ferrari,C. Leclerc,37.127
2019,Singapore,2,Mercedes,L. Hamilton,37.132
2019,Singapore,2,Red Bull,M. Verstappen,37.174
2019,Singapore,2,Mercedes,V. Bottas,37.294
2019,Singapore,2,Red Bull,A. Albon,37.513
2019,Singapore,2,McLaren,C. Sainz,37.557
2019,Singapore,2,McLaren,L. Norris,37.617
2019,Singapore,2,Renault,D. Ricciardo,37.637
2019,Singapore,2,Renault,N. Hulkenberg,37.723
2019,Singapore,2,Toro Rosso,P. Gasly,37.876
2019,Singapore,2,Sauber,K. Raikkonen,37.911
2019,Singapore,2,Sauber,A. Giovinazzi,37.967
2019,Singapore,2,Racing Point,S. Perez,38.021
2019,Singapore,2,Haas,K. Magnussen,38.392
2019,Singapore,2,Racing Point,L. Stroll,38.477
2019,Singapore,2,Toro Rosso,D. Kvyat,38.604
2019,Singapore,2,Haas,R. Grosjean,38.647
2019,Singapore,2,Williams,G. Russell,38.957
2019,Singapore,2,Williams,R. Kubica,39.054
2019,Singapore,3,Mercedes,L. Hamilton,32.834
2019,Singapore,3,Red Bull,M. Verstappen,32.859
2019,Singapore,3,Ferrari,C. Leclerc,32.879
2019,Singapore,3,Mercedes,V. Bottas,32.988
2019,Singapore,3,Ferrari,S. Vettel,33.014
2019,Singapore,3,Red Bull,A. Albon,33.097
2019,Singapore,3,McLaren,L. Norris,33.199
2019,Singapore,3,Toro Rosso,P. Gasly,33.434
2019,Singapore,3,McLaren,C. Sainz,33.486
2019,Singapore,3,Racing Point,S. Perez,33.515
2019,Singapore,3,Renault,D. Ricciardo,33.548
2019,Singapore,3,Renault,N. Hulkenberg,33.604
2019,Singapore,3,Sauber,A. Giovinazzi,33.75
2019,Singapore,3,Toro Rosso,D. Kvyat,33.809
2019,Singapore,3,Sauber,K. Raikkonen,33.822
